content,unnecessary,mandatory,pharma,conspiracy,political,country,rushed,ingredients,side-effect,ineffective,religious,none
"@alphavile2018 @nypost No, I have been following all Lambda related information since emergence. Sinovac was used in Chile. The Chinese vaccine. Start there 🤡 I will wait for a peer reviewed study as well thanks. *That ALL vaccines will become ineffective eventually - fact. Me = booster. You = https://t.co/AeGmNmtiS6",0,0,0,0,0,0,0,0,0,1,0,0
" https://t.co/LvldUMHMp0 ""3rd leading #CauseOfDeath in #USA is #BigpHarma drugs #Flu deaths are over-reported 9 out of 10 dollars #BigpHarma pulls in come from #USA""--#RFKJr",0,0,0,0,0,0,0,0,1,0,0,0
"@john71725379 @Josh_H And I’m sorry I hurt your feelings that you had to insult me, but the vaccine isn’t going to save you. Lol. They don’t even know how long the vaccine will keep one “safe”",0,0,0,0,0,0,0,0,0,1,0,0
"@Loquacious_Lion @CNBCTV18News @ekta_batra After the Covaxin fiasco, the new fangled vaccines scare the hell out of me. The trust deficit is huge given the botched trials and half-truths we saw. Transparency and honesty are key to vaccine acceptability.",0,0,0,0,0,0,1,0,0,0,0,0
"An Eli Lilly antibody treatment clinical trial for Covid-19 was paused, and Johnson & Johnson paused its vaccine trial, after volunteers fell ill. Rushing a vaccine is only going to destroy the confidence of the people",0,0,0,0,0,0,1,0,1,0,0,0
@chelsie_bain @business Your tax money is subsidizing this windfall for vaccine manufacturers.,0,0,1,0,0,0,0,0,0,0,0,0
Germany starts with Astra-Zeneca again despite the death cases caused by it lol I'm really unsure if I should make an appointment for my mom or not. She has problems anyway with the nerve going to her brain so I'm actually scared if she gets the vaccine it will go bad..,0,0,0,0,0,0,0,0,1,0,0,0
"@notbenfish Russian vaccine did poorly in vitro because it doesn't actually kill the virus, it just makes you a better and stronger person that is unaffected by disease.",0,0,0,0,0,0,0,0,0,1,0,0
THE QUESTION WILL IT WORK ? CHINA HAS ALREADY BEEN TESTING & ALL THEIR VACCINES HAVE BEEN A FAILURE SO FAR ! REMEMBER THIS VIRUS IS A BIOLOGICAL ENGINEERED VIRUS OUT OF A WEAPONS LAB ! THERE IS SOME BELIEF THAT IT IN ACTUALITY A COMBINED VIRUS OR THE CORONA & SARS.. ....,0,0,0,0,0,0,0,0,0,1,0,0
This has nothing to do with Marc we’re not that far along that that is way off schedule but there still is an enough information on what’s in the vaccine if you like your body and get the information before I took it,0,0,0,0,0,0,0,1,0,0,0,0
"@KonstantinKisin If the govt has such confidence in the vaccine, then make it freely available to everyone who wants it and drop all the covid isolating guidelines so the country can live & work unfettered and avoid further risk to the economy and non covid related health issues.",0,0,0,0,1,0,0,0,0,0,0,0
"@MarylouiseMcla1 There's no way you'll get 85% of Australia to accept AZ. Some can't have any vax. Some can't have that vax. And some vulnerables say ""hell no"" to its also-ran level of efficacy against the mild COVID that can result in long COVID, and are willing to pay dearly for Pfizer instead.",0,0,1,0,0,0,0,0,0,1,0,0
"It’s so hard to say this without sounding anti-vax, but my confidence about a vaccine in the near future is basically zero. When is the last time America made something widely available that works the first time around. What are the odds Pfizer just does Theranos but bigger",0,0,0,0,0,0,0,0,0,1,0,0
"@theladychuck 1977 Swine Flu debacle, they cried wolf and killed people with vaccine. 2005 Avian H5N1 Flu they cried wolf (and sold lots of Tamiflu, to which virus was entirely immune).  2009 H1N1 they cried wolf and sold lots of Tamiflu and EXTRA flu shots. This is the Wolf",0,0,1,0,0,0,0,0,1,0,0,0
All about the money. Lucrative having a World full of Lab Rats! Inventor of Biontech jab makes $4bn while his investors make £8bn https://t.co/8cYCvIQ3SU via @MailOnline,0,0,1,0,0,0,0,0,0,0,0,0
"@naomirwolf @Karakiril @RalphScenic @BillGates Two things are very clear, 1- you can not make a vaccine for a virus that is mutating, that is why we have no effective vaccine for any flu strain. 2- Bill Gates is trying to make money, just think if most people get vaccinated how much money he will make !!!",0,0,0,0,0,0,0,0,0,1,0,0
@missnikkip88 @ScottyKBF2 My step son & his wife are having theirs next wk. Their daughter has health probs & needs to be permanently on antibiotics. I am now concerned for her because I feel them both being vaccinated will increase the risks to her.,0,0,0,0,0,0,0,0,1,0,0,0
"Pfizer’s abysmal vaccine-performance is on the US CDC Web-site & not surprisingly our ONS won’t publish. It’s statistically safer to have the flue that to have an inoculation against-it. This man’s a crook, in the employ of Big-US-Pharma.",0,0,0,0,0,0,0,0,1,0,0,0
"@Rolo_Tamasi @STattisconie There will never be a cure for a CoVid, treatment yes. Haven't found one for SARS or MERS in all these years. Most people would not trust a vaccine that had anything to do with Gates. His past record and aim for depopulation is worrying. Even other vax need long term testing.",1,0,0,1,0,0,0,0,0,0,0,0
@masklessmatador Take 2 gm vit C hourly. SWEDEN proved vaccines are UNNECESSARY. Take vitamin C hourly. Sweden’s free health care proved we can stop Covid without a vaccine. Sweden used NO masks to achieve ZERO Covid deaths by July. Economy stayed open. US must copy Sweden. ❤️Paul Kangas 4 SF Bd,1,0,0,0,0,0,0,0,0,0,0,0
Healthcare Workers in the U.S. Suffer Serious Reactions from Illegal Pfizer Experimental Vaccine – Others Fake Vaccination on TV - https://t.co/Zvex5MOYIW https://t.co/S27OlH9KGj,0,0,0,0,0,0,0,0,1,0,0,0
"@Pfizer_UK I must admit I was sceptical, just watched the full video and you can still shove your vaccine up your a##. I do not know anyone that knows anyone who has been sick with covid19.",1,0,0,0,0,0,0,0,0,0,0,0
"REASON WHY I AM AN ANTI VAXXER AND THE MAJORITY OF OTHERS ARE TOO, THIS VACCINE IS HIGHLY DANGEROUS AND CAUSES LONG TERM DAMAGE IN ALL AREAS OF THE BRAIN, AND OTHER ORGANS OF THE HUMAN BODY, LONG TERM IRREVERSIBLE DETERIORATION. https://t.co/OgQcG2Clmm",0,0,0,0,0,0,0,0,1,0,0,0
"@murderxbryan that's okay, i'll keep drinking that garbage (the pfizer vaccine)",0,0,0,0,0,0,0,0,0,0,0,1
So #Pfizer gets full approval and not 1 so called journalist is willing to write about how this particular #vaccine absolutely sucks against #Delta. #Israel data anyone? Yet this is going to be the 1st #MandatoryVaccination lol.,0,1,0,0,0,0,0,0,0,1,0,0
@David_5705 @JadeRedbird @BeckyJohnson222 @marwilliamson Right after that the childhood vaccine schedule went from 23 doses of vaccines to 46 doses around 1990. Now it is 73. In 1985 the rate of Autism was 1 in 2500 children. Now it is 1 in 38. https://t.co/O8MmD9ETOl,0,0,0,0,0,0,0,0,1,0,0,0
"@brave3564445 @SapperK @AmericanPolack @TTasticDesigns @SteveE4BEA Yes. I don’t wanna hear a commercial 5 years from now from a commercial law firm telling me that “if you or a loved one received a covid vaccine in 2021, you may be entitled to financial compensation!”  Fuck getting any of these vaccines until we know the long term effects.",0,0,0,0,0,0,1,0,0,0,0,0
Johnson & Johnson got sued then dropped the covid vaccine 😂 great way to make that money back,0,0,1,0,0,0,0,0,0,0,0,0
Can someone with a science brain help me understand how a COVID vaccine is going to work if there’s no proof of valid antibodies present after a person is infected? Isn’t that what a vaccine is supposed to accomplish or am I oversimplifying it?,0,0,0,0,0,0,0,0,0,1,0,0
"Pfizer vaccine results are promising, but lack of data ‘very concerning,’ experts say https://t.co/edbMWLsEAI via @NatGeo - many trying to survive by miserable lock-ins and will vaccine kill us instead. NOTED Ireland saying vulnerables are to have it + it’s not tested properly😱",0,0,0,0,0,0,1,0,1,0,0,0
@TheLeftLostIt @washingtonpost Are the manufacturers of this vaccine saying that they wanted an early release? Have you done any reading about the Russian vaccine issues or of the history of the Swine Flu vaccine and President Ford?,0,0,0,0,0,1,1,0,0,0,0,0
"Has any pharma company or government taken the responsibility of liability, in case healthy people fall sick or get adverse effects? #CovidVaccine #Pfizervaccine",0,0,1,0,0,0,0,0,1,0,0,0
@Charbrevolution @HaramEspen Heroes the direction those individuals are trying to take America will ultimately discredit them. At the present time they benefit from the 1986 vaccine law which protects them and media blackout of the truth about vaccine injury. We will get justice for our children. God Bless!,0,0,0,0,0,0,0,0,1,0,0,0
@leadpastor The flu went down because of global warming and sea level rose; the mask helps to hide the trans-jenner side effects of the vaccine.,0,0,0,0,0,0,0,0,1,0,0,0
@Julius_S_Malema @Sophie_Mokoena @sputnikvaccine This plandemic exposed your lack of superior logic. Vaccine is an agenda planned by dark imperialist forces. https://t.co/JICOGpPKIe,0,0,0,1,0,0,0,0,0,0,0,0
"@anniecherokee @KatDelT @Miakoda15386737 Hey animal treatments, vaccines, pharmaceuticals.....all of that shit comes from the same places ours does....Novartis, Pfizer, etc. Soooo....😏",0,0,0,0,0,0,1,0,0,0,0,0
"@Antipolluters @Stat_O_Guy @Cl4rky130 The problem is I don't want to take part in a global experiment with an untested, unnecessary vaccine. People have died and had serious adverse reactions to it. I would rather take my chances with the flu, sorry covid 19",0,0,0,0,0,0,1,0,1,0,0,0
@realDonaldTrump I live in VA and totally agree. Our gov is a dictator. Rep.Kathy Tran wrote Bill to protect moths and he signed it yet they abort end term babies. MODERNA vaccine uses fetal cells..others may to so be aware. https://t.co/YEmwZtGPqB,0,0,0,0,0,0,0,1,0,0,0,0
"I have a few words for you including Celebrex, Phenfen, Trovan, Prempro, and more.  Pfizer set a record for the largest health care fraud settlement and the largest criminal fine of any kind with $2.3 billion in 2009.  Do you want to try a vaccine they rushed through?",0,0,1,0,0,0,1,0,0,0,0,0
"@CCDHate How do you determine what are ""lies about Covid vaccines""? Can something still be the truth if it interferes with ""Pro vaccine"" messaging or compliance? Should we ignore inconvenient truth to promote vaccines? https://t.co/WJpx4eqyiY https://t.co/entTV0tBP8",0,0,0,0,0,0,0,0,0,0,0,1
"@hotsas77 @toryboypierce @AstraZeneca so if you are vaccinated, you can still catch and transmit sars-cov-2. so then a vaccinated nurse can give the virus to a vaccinated patient?",0,0,0,0,0,0,0,0,0,1,0,0
@CNN We still don’t have a good vaccine for covid19! Put that right back where it came from.,0,0,0,0,0,0,0,0,0,1,0,0
@engineers_feed @drdagly AstraZeneca vaccine?? Yoyohinshaw & Yoyoshandro preaching that AstraZeneca vaccine shot out weights the risk. But now they say its only safe for old people?? If that was true what they keep preaching AstraZeneca would be safe for all ages 18-100. Were did we get these clowns.,0,0,1,0,0,0,0,0,0,0,0,0
Are they really just trying to kill more Americans?  Drink clorox; eat orleander; take a Russian vaccine?  It certainly seems like it.,0,0,0,0,0,1,0,0,0,0,0,0
"@AHS_media If you factor in the method of counting ""dead FROM Covid""... how many dead are we up to ""from"" the vaccine?",0,0,0,0,0,0,0,0,1,0,0,0
@AGHamilton29 I have severe allergies. I went into anaphylaxis the last time I had a flu shot. I have been told not to take the vaccine. Am I to be treated like a leper because I legitimately cannot take the vaccine?,0,0,0,0,0,0,0,0,1,0,0,0
trib_al: '7 people die from blood clots in UK after AstraZeneca Covid vaccine - but regulator says it’s safe ' https://t.co/NGyxvcZxFZ,0,0,0,0,0,0,0,0,1,0,0,0
"No vaccine for HIV, SARS, SWINE FLU NOT VERY EFFECTIVE FOR SEASONAL FLU, what makes the leaders think that there will be a vaccine for Covid in 12-18 months. This is unrealistic and to say that the economy needs to be shut down is reckless and dangerous. We can not wait to reopen",0,0,0,0,0,0,1,0,0,0,0,0
@thekjohnston Did you know you cannot create a vaccine for a virus that reinfects? Dr Fauci should know this. So why does keep saying pushing the vaccine narrative? Because his boss Gates wants to sell more useless drugs. They will invent something that they will say will maybe cures a virus.,0,0,1,0,0,0,0,0,0,1,0,0
@WorldCOVID19 @SkyNews Remember this is about pushing an un-tested vaccine on the world population through a massive fear agenda! Even though this virus is less deadly than the common flu! Welcome to the New World Order #Plandemic #Agenda21 #ID2020 #Operationlockstep #Quantumtattoo #Coronavirus #Covid,0,0,0,1,0,0,1,0,0,0,0,0
"@GovInslee If you haven’t figured it out by now WA, Covid was a tool used by the Dems to destroy the economy. CDC says that only 6% of the reported Covid deaths are actually from Covid! And here is the vaccine....",1,0,0,0,1,0,0,0,0,0,0,0
@eliaskyo @d0u6_ @imaginaryval @dougducey Yearly flu shots are highly ineffective which is why a vaccine for covid most likely won’t help. It’s not that deadly anyway for the vast majority. This whole thing is overblown and highly politicized,0,0,0,0,0,0,0,0,0,1,0,0
"@HuffPost Vaccine corruption is soon in the making, if not already!!!",0,0,0,0,1,0,0,0,0,0,0,0
"@AviWoolf Big if. I am very wary of Moderna's PRs on this. After their first release, they immediately issued more shares at an inflated stock price. Insiders have been selling their shares. And this is also not a normal vaccine, that uses dead or weakened viruses.",0,0,1,0,0,0,0,1,0,0,0,0
@ScottAdamsSays My ONLY reason I don't like the idea of a Vaccine Passport. IT IS AN ATTEMPT TO FORCE ME TO GET THE SHOT!,0,1,0,0,0,0,0,0,0,0,0,0
"Romania: Only 25% of the population is vaccinated and Covid cases and deaths are plummeting. The Romanian government sold 700,000 of the Covid shots to Ireland and 1.1-million doses of Pfizer to Denmark. Bulgaria also has low vaccination rates and aims to sell off - https://t.co/27tfqJOCPh",0,0,0,0,0,0,0,0,1,0,0,0
"@SpanishYaw Not yet. But I got COVID 3 X (if I include January last year and 2X since). Last year Jan I was very sick, but both more recent times, I was asymptomatic. So i think I will keep believing I belong to the 99.7% who survive.. So we can save the vaccine for the 0.3% who don't. 😎",1,0,0,0,0,0,0,0,0,0,0,0
